"Varietas","fosfor","boron","Warna","rasa","teknik","Musim","Penyakit","PH","Grade_mutu"
"1","0.049982883276556","0.001984126984127","0","1","1","1","0.5","1","1"
"0.6","0.055555555555554","0.20238095238095","1","0","1","1","0.25","0.33333333333333","3"
"1","0.96231807055514","0.00013819123024805","0","1","1","1","0.25","1","0"
"1","0.94444444444444","0","1","1","0","0","0","0.66666666666667","2"
"0.8","0.037037037037036","0.40079365079365","1","1","0","1","0.5","0.33333333333333","3"
"1","0.027777777777778","0.001984126984127","0","1","1","1","0.25","0.33333333333333","1"
"0.4","0.94444444444444","0.59806776181746","1","0","0","1","0","0.33333333333333","3"
"0.4","0.9537037037037","0.59750794905693","1","0","0","1","0.25","0.33333333333333","3"
"0.4","0.04175066076343","0.59920634920635","1","0","0","1","0.75","0.33333333333333","3"
"1","0.018518518518517","0.0038562938765955","0","1","1","1","0.25","1","0"
"0.6","0.046296296296296","0.20436507936508","1","0","1","1","0","0.33333333333333","3"
"0.8","0.037037037037036","0.40077978830807","1","1","0","1","0.25","1","3"
"0.8","0.94444444444444","0.39880952380952","1","1","0","1","1","0.33333333333333","1"
"1","0.96510629411775","0","0","1","1","1","0.25","1","0"
"1","0.95518546204443","0.003968253968254","0","1","1","1","0","1","1"
"0","0.94444444444444","0.99603174603175","0.33333333333333","0","0","0","1","0","1"
"0.2","0.0092592592592586","0.79563492063492","0.66666666666667","1","1","1","0.5","1","2"
"1","0.037037037037036","0.001984126984127","0","1","1","1","0","1","1"
"0.2","0.046296296296296","0.8015873015873","0.66666666666667","1","1","1","0.5","0.33333333333333","2"
"0.2","0.018518518518517","0.79563492063492","0.66666666666667","1","1","1","1","1","1"
"1","0.037719843387744","0.005952380952381","0","1","1","1","0.75","1","0"
"0.2","0.037037037037036","0.79365079365079","0.66666666666667","1","0","0","0.5","0.66666666666667","2"
"0.6","0.037037037037036","0.20436507936508","1","0","1","1","0.5","0.33333333333333","3"
"0","0.97222222222222","0.99404761904762","0.33333333333333","0","1","1","0.5","1","2"
"0.8","0.010010658291165","0.40063263671539","1","1","1","0","0.75","0","3"
"1","0.94262715097799","0.001984126984127","0","1","1","1","0.25","1","0"
"0.2","0.018518518518517","0.79365079365079","0.66666666666667","1","1","1","0","1","2"
"1","0.027777777777778","0","0","1","1","1","0.5","1","1"
"1","0.018518518518517","0.0051336492707564","0","1","1","1","0.5","1","1"
"1","0.037037037037036","0.0017033231460934","0","1","1","1","0.25","1","0"
"0.8","0.95725442800519","0.40231538978","1","1","0","1","0.25","0.33333333333333","3"
"1","0.014576020988203","0.001984126984127","0","1","1","1","0.25","1","0"
"1","0.97222222222222","0","1","1","0","0","0.5","0.66666666666667","2"
"1","0.95259560385329","0.001984126984127","0","1","1","1","0.25","1","0"
"1","0.93518518518518","0.005952380952381","1","1","0","0","0.25","0","3"
"1","0.013927677454382","0.00098375165660053","0","1","1","1","0.25","1","0"
"0.4","0.03489603422177","0.59722222222222","1","0","0","1","1","0.33333333333333","1"
"1","0.93992541258522","0.00096836396983346","1","1","0","0","0.25","0","3"
"1","0.018518518518517","0.0020388440094919","0","1","1","1","0.25","1","0"
"0.2","0.9537037037037","0.001984126984127","0.66666666666667","1","1","1","0.75","0.33333333333333","2"
"0.8","0.96296296296296","0.39880952380952","1","1","1","0","0.5","0","2"
"0.2","0.018518518518517","0.001984126984127","0.66666666666667","1","1","1","0.75","0.33333333333333","2"
"0.2","0.037578685226989","0.001984126984127","0.66666666666667","1","0","0","0.25","0.66666666666667","1"
"1","0.053625180595762","0.00041365177709837","0","1","1","1","0.25","1","0"
"1","0.9537037037037","0.0048358508758882","0","1","1","1","1","1","1"
"0.6","0.032525598316527","0.20334768924963","1","0","1","1","0.25","0.33333333333333","3"
"0.4","0.94444444444444","0.6031746031746","1","0","0","1","0","1","2"
"0.6","0.95845246544531","0.20238095238095","1","0","0","0","0.25","0.66666666666667","1"
"1","0.027777777777778","0","1","1","0","0","0.25","0.66666666666667","2"
"0.2","0.93518518518518","0.001984126984127","0.66666666666667","1","1","1","0.5","0.33333333333333","2"
"1","0.037037037037036","0","0","1","1","1","0.75","1","0"
"1","0.94413047902429","0","0","1","1","1","0.75","1","0"
"0.2","0.027777777777778","0.001984126984127","0.66666666666667","1","1","1","1","1","1"
"1","0.9537037037037","0.0013850523968459","0","1","1","1","0.25","1","0"
"0","0.9537037037037","0.99404761904762","0.33333333333333","0","1","1","0.75","0.33333333333333","2"
"1","0.94537966918246","0.0021845322851314","1","1","0","0","0","0","3"
"1","0.96636042743057","0","0","1","1","1","0.25","1","0"
"0.2","0.019080966813405","0.79761904761905","0.66666666666667","1","0","0","1","0.66666666666667","1"
"1","0.037037037037036","0","1","1","0","0","0.75","0","3"
"0.2","0.97222222222222","0.79563492063492","0.66666666666667","1","1","1","0","0.33333333333333","2"
"1","0.94672245049621","0.003968253968254","0","1","1","1","0.25","1","0"
"1","0.019168510313968","0.005952380952381","1","1","0","0","1","0","1"
"0.8","0.94444444444444","0.40079365079365","1","1","1","0","0.75","0.66666666666667","2"
"0.6","0.027777777777778","0.20436507936508","1","0","0","0","0.25","0.66666666666667","1"
"1","0.018518518518517","0.001984126984127","1","1","0","0","0.5","0","3"
"0.6","0.9537037037037","0.20039682539683","1","0","0","0","0.75","0","2"
"0.6","0.93518518518518","0.20238095238095","1","0","1","1","0.5","0.33333333333333","3"
"0.8","0.96296296296296","0.39880952380952","1","1","0","1","0","1","2"
"0.4","0.030238535241054","0.6031746031746","1","0","0","1","0.75","0.33333333333333","3"
"0.6","0.0092592592592586","0.20039682539683","1","0","0","0","1","0","1"
"0.8","0.95763242496115","0.4047619047619","1","1","0","1","0.25","0.33333333333333","3"
"0.8","0.018097645474976","0.40079365079365","1","1","0","1","0.25","0.33333333333333","3"
"0.6","0.0092592592592586","0.20238095238095","1","0","1","1","0.75","1","1"
"0","0.027777777777778","0.99404761904762","0.33333333333333","0","1","1","0.75","0.33333333333333","2"
"1","0.019275873823986","0.005952380952381","0","1","1","1","0.25","1","0"
"0.2","0.96296296296296","0.001984126984127","0.66666666666667","1","1","1","0.25","0.33333333333333","2"
"1","0.96386598214553","0","0","1","1","1","0.75","1","0"
"1","0.9537037037037","0.003968253968254","0","1","1","1","0.75","1","0"
"0.8","0.011599259251086","0.40079365079365","1","1","0","1","0.25","1","3"
"1","0.022304437224508","0","0","1","1","1","0.75","1","0"
"0.4","0.94920663485992","0.59920634920635","1","0","0","1","0.25","0.33333333333333","3"
"1","0.93872441911213","0.0027425342541874","0","1","1","1","0.25","1","0"
"1","0.0092592592592586","0","0","1","1","1","1","1","1"
"0.2","0.055555555555554","0.79563492063492","0.66666666666667","1","1","1","0.5","0.33333333333333","2"
"1","0.037037037037036","0","0","1","1","1","0","0.33333333333333","2"
"0","0.037037037037036","0.99404761904762","0.33333333333333","0","0","0","0","0","2"
"1","0.018209271106185","0.001984126984127","0","1","1","1","0.25","1","0"
"1","0.94444444444444","0","1","1","0","0","0.5","0.66666666666667","2"
"1","0.96296296296296","0.003968253968254","0","1","1","1","0.25","0.33333333333333","1"
"1","0.018518518518517","0.0024615730574005","0","1","1","1","0.5","1","1"
"1","0.027749675984521","0","0","1","1","1","0.25","1","0"
"0.6","0.93518518518518","0.20238095238095","1","0","0","0","0","0.66666666666667","2"
"0.2","0.027777777777778","0.79603887852146","0.66666666666667","1","1","1","1","1","1"
"0.6","0.0092592592592586","0.20238095238095","1","0","1","1","0.75","0.33333333333333","2"
"0.6","0.018518518518517","0.20039682539683","1","0","0","0","0.25","0.66666666666667","1"
"1","0.046174298693924","0.001984126984127","0","1","1","1","0.75","1","0"
"1","0.9537037037037","0.005952380952381","0","1","1","1","0.5","1","1"
"0.4","0.0092592592592586","0.59920634920635","1","0","0","1","0","0.33333333333333","3"
"0.4","0.055555555555554","0.59722222222222","1","0","1","0","1","0","1"
"0.6","0.027777777777778","0.20238095238095","1","0","1","1","0","0.33333333333333","3"
"0","0.97222222222222","0.99404761904762","0.33333333333333","0","0","0","0.25","0.66666666666667","1"
"0","0.027777777777778","0.99603174603175","0.33333333333333","0","1","1","0","0.33333333333333","2"
"1","0.046296296296296","0.00040779250909095","0","1","1","1","0.75","1","0"
"1","0.040929840447783","0","0","1","1","1","0.75","1","0"
"0.6","0.9537037037037","0.20039682539683","1","0","1","1","0.25","0.33333333333333","3"
"0.4","0.9537037037037","0.59920634920635","1","0","1","0","0.75","0","3"
"1","0.93518518518518","0.0049484900609138","1","1","0","0","1","0.66666666666667","1"
"0","0.94444444444444","0.99603174603175","0.33333333333333","0","1","1","0.5","0.33333333333333","2"
"1","0.037037037037036","0","0","1","1","1","0.75","0.33333333333333","1"
"1","0.93518518518518","0","0","1","1","1","0","1","1"
"0.4","0.027777777777778","0.59722222222222","1","0","0","1","0.75","0.33333333333333","3"
"0.8","0.037037037037036","0.39880952380952","1","1","0","1","0.25","0.33333333333333","3"
"1","0.00084736321417367","0.0041498317998628","0","1","1","1","0.75","1","0"
"0.8","0.96296296296296","0.40079365079365","1","1","1","0","0.25","0","3"
"1","0.96296296296296","0","0","1","1","1","0","0.33333333333333","2"
"1","0.9537037037037","0.0038231128717539","0","1","1","1","0.25","1","0"
"1","0.9621180786984","0.003968253968254","1","1","0","0","0","0","3"
"0.4","0.0092592592592586","0.59722222222222","1","0","1","0","0.5","0.66666666666667","2"
"0.6","0.94444444444444","0.20238095238095","1","0","1","1","1","1","1"
"1","0.018518518518517","0","0","1","1","1","0","0.33333333333333","2"
"0.2","0.055555555555554","0.79365079365079","0.66666666666667","1","0","0","1","0","1"
"0.8","0","0.39880952380952","1","1","1","0","1","0","1"
"0","0.93518518518518","0.99404761904762","0.33333333333333","0","1","1","0.5","0.33333333333333","2"
"0.8","0.94444444444444","0.40079365079365","1","1","1","0","1","0.66666666666667","1"
"1","0.053025158927675","0.0048679252547182","0","1","1","1","0.25","1","0"
"1","0.0092592592592586","0.0057737553827208","0","1","1","1","0.25","1","0"
"0.2","0.94444444444444","0.79365079365079","0.66666666666667","1","1","1","0.75","1","1"
"0.6","0.018518518518517","0.20039682539683","1","0","0","0","0","0.66666666666667","2"
"0","0.96296296296296","1","0.33333333333333","0","0","0","0.25","0.66666666666667","1"
"1","0.0092592592592586","0.001984126984127","0","1","1","1","0.25","1","0"
"0.8","0.94444444444444","0.40013479844246","1","1","1","0","0.25","0","3"
"1","0.9537037037037","0.0045849386985964","0","1","1","1","0.25","1","0"
"1","0.052166353870142","0.0044998659443469","0","1","1","1","0.25","1","0"
"1","0.018518518518517","0.001984126984127","0","1","1","1","1","0.33333333333333","1"
"1","0.018518518518517","0.001984126984127","1","1","0","0","0.25","0","3"
"0.2","0.055555555555554","0.79563492063492","0.66666666666667","1","0","0","0.5","0","2"
"1","0.9602953672091","0.005952380952381","0","1","1","1","0.5","1","1"
"1","0.027777777777778","0.001984126984127","0","1","1","1","0.75","1","0"
"0.4","0.03030603426788","0.59722222222222","1","0","1","0","0.75","0","3"
"0.6","0.018518518518517","0.20238095238095","1","0","1","1","1","1","1"
"0","0.96423599025905","1","0.33333333333333","0","0","0","1","0.66666666666667","1"
"0.6","0.93518518518518","0.20039682539683","1","0","1","1","0.25","1","2"
"1","0.0022509979661027","0.0044506106752762","0","1","1","1","0.75","1","0"
"0.8","0.027777777777778","0.4047619047619","1","1","1","0","1","0","1"
"0.2","0.94444444444444","0.79563492063492","0.66666666666667","1","0","0","1","0","1"
"1","0.93518518518518","0.001984126984127","1","1","0","0","0.75","0.66666666666667","2"
"1","0.01559230185961","0.001984126984127","0","1","1","1","0.75","1","0"
"0.4","0.0092592592592586","0.59723521115659","1","0","0","1","0.75","0.33333333333333","3"
"1","0.0092592592592586","0.005952380952381","0","1","1","1","1","1","1"
"0.8","0.0092592592592586","0.40079365079365","1","1","1","0","0","0.66666666666667","2"
"1","0.96778478720489","0.005952380952381","1","1","0","0","0","0","3"
"0.8","0.94318257294413","0.39880952380952","1","1","1","0","0.75","0","3"
"0.8","0.0092592592592586","0.39941126491975","1","1","0","1","0.25","1","3"
"1","0.016796416092883","0.0016151050357767","0","1","1","1","0.25","1","0"
"0.8","0.041499726473082","0.40079365079365","1","1","0","1","0","0.33333333333333","3"
"0.2","0.97222222222222","0.79563492063492","0.66666666666667","1","0","0","1","0.66666666666667","1"
"1","0.95872696563686","0.00090771371273601","0","1","1","1","0.75","1","0"
"0.2","0.018518518518517","0.79365079365079","0.66666666666667","1","0","0","0.5","0","2"
"0.4","0.96193656902032","0.59744216378136","1","0","0","1","0","0.33333333333333","3"
"0.6","0.9537037037037","0.20282659292051","1","0","1","1","0.25","0.33333333333333","3"
"0","0.037037037037036","1","0.33333333333333","0","0","0","0.75","0.66666666666667","1"
"0.2","0.046296296296296","0.79761904761905","0.66666666666667","1","0","0","0.25","0.66666666666667","1"
"0.8","0.97222222222222","0.39880952380952","1","1","1","0","0.75","0.66666666666667","2"
"1","0.9537037037037","0.003968253968254","0","1","1","1","0.75","0.33333333333333","1"
"1","0.055289786988415","0.005952380952381","1","1","0","0","0.25","0","3"
"0.4","0.018518518518517","0.6031746031746","1","0","1","0","0","0","2"
"0.8","0.0092592592592586","0.39880952380952","1","1","1","0","0.5","0","2"
"0.8","0.97222222222222","0.40079365079365","1","1","0","1","1","1","1"
"0.4","0.018518518518517","0.6031746031746","1","0","0","1","0","1","2"
"0.8","0.97222222222222","0.39880952380952","1","1","0","1","0.75","0.33333333333333","3"
"0","0.96296296296296","0.99801587301587","0.33333333333333","0","0","0","0","0.66666666666667","2"
"1","0.012298336216544","0","0","1","1","1","0.75","1","0"
"1","0.027777777777778","0.0017745767141998","0","1","1","1","0.75","1","0"
"0.6","0.018518518518517","0.20043663264066","1","0","1","1","0.25","0.33333333333333","3"
"0","0.97222222222222","1","0.33333333333333","0","0","0","1","0.66666666666667","1"
"1","0.9537037037037","0.001984126984127","0","1","1","1","0.5","1","1"
"0","0.9537037037037","0.99404761904762","0.33333333333333","0","1","1","0.25","1","1"
"1","0.93629030414742","0.0017473157779344","0","1","1","1","0.25","1","0"
"0.4","0.94444444444444","0.59781003839214","1","0","0","1","0.25","1","3"
"1","0.036637468241019","0.0040538758531148","0","1","1","1","0.25","1","0"
"0.4","0.0092592592592586","0.59722222222222","1","0","1","0","0.75","0","3"
"1","0.026307736404677","0.001984126984127","0","1","1","1","0.25","1","0"
"1","0.9537037037037","0.0021910686075455","0","1","1","1","0.25","1","0"
"1","0.046296296296296","0.00099807081409439","0","1","1","1","0.25","1","0"
"0.4","0.0092592592592586","0.59750099229686","1","0","0","1","0.5","0.33333333333333","3"
"0.4","0.034887635132716","0.59920634920635","1","0","1","0","0.75","0","3"
"0.4","0.046296296296296","0.59722222222222","1","0","1","0","0.75","0.66666666666667","2"
"0.6","0.055555555555554","0.20238095238095","1","0","1","1","0.75","0.33333333333333","2"
"0.2","0.046296296296296","0.79403625276302","0.66666666666667","1","0","0","0.75","0.66666666666667","1"
"0.8","0.046296296296296","0.39900423046787","1","1","0","1","0.5","0.33333333333333","3"
"0.6","0.9537037037037","0.20436507936508","1","0","1","1","0.75","0.33333333333333","2"
"0","0.94444444444444","1","0.33333333333333","0","1","1","0.75","0.33333333333333","2"
"0","0.94444444444444","0.99724767335748","0.33333333333333","0","1","1","1","0.33333333333333","1"
"0.2","0.055555555555554","0.79563492063492","0.66666666666667","1","0","0","0.75","0.66666666666667","1"
"1","0.018518518518517","0.003968253968254","0","1","1","1","0.75","1","0"
"1","0.97222222222222","0.001984126984127","1","1","0","0","0.25","0","3"
"0.4","0.94444444444444","0.59920634920635","1","0","0","1","1","1","1"
"0.6","0.97222222222222","0.20238095238095","1","0","0","0","0.5","0.66666666666667","2"
"0.2","0.018518518518517","0.79365079365079","0.66666666666667","1","1","1","0.25","0.33333333333333","2"
"0.8","0.93518518518518","0.39880952380952","1","1","1","0","0.5","0.66666666666667","2"
"1","0.96119880237931","0.00037803441078313","0","1","1","1","0.75","1","0"
"1","0.94444444444444","0.005952380952381","0","1","1","1","0.5","0.33333333333333","2"
